time [s],adc_buf[0],
15.2485,1661,
15.2505,1575,
15.2525,1657,
15.2545,1688,
15.257,1897,
15.2589,1753,
15.261,1662,
15.2629,1601,
15.2649,1745,
15.2669,1668,
15.2689,1630,
15.2705,2054,
15.2725,1685,
15.2745,1518,
15.2765,1673,
15.2785,1669,
15.2805,1914,
15.2825,2107,
15.2845,1661,
15.2865,1547,
15.2887,2006,
15.291,1729,
15.5655,0,
15.5675,2027,
15.5695,2087,
15.5715,1984,
15.5735,2062,
15.5755,2068,
15.5775,2023,
15.5795,2056,
15.5813,1970,
15.583,1668,
15.585,1674,
15.587,1996,
15.589,1743,
15.591,1662,
15.593,1628,
15.5945,1712,
15.5965,2082,
15.5986,1891,
15.6005,2091,
15.6026,2094,
15.6042,1923,
15.606,2136,
15.608,1650,
15.61,1733,
15.612,1713,
15.614,1641,
15.6158,1631,
15.618,1674,
15.62,1669,
15.622,2056,
15.624,1745,
15.626,1657,
15.628,1727,
15.6295,1647,
15.6316,1960,
15.6335,2053,
15.6356,2017,
15.6375,1999,
15.6395,2027,
15.6415,2056,
15.6435,1929,
15.6455,2063,
15.6475,2081,
15.6495,1961,
15.6513,2057,
15.6535,1647,
15.6555,1986,
15.6575,2031,
15.6595,2094,
15.6615,1988,
15.6635,2067,
15.6652,2054,
15.667,1661,
15.669,2132,
15.6705,1590,
15.672,2085,
15.674,1673,
15.676,1726,
15.678,1732,
15.68,1653,
15.6815,1727,
15.6835,2067,
15.6855,1952,
15.6875,2056,
15.6895,2023,
15.6916,1988,
15.6935,2017,
15.6954,2088,
15.6972,2025,
15.699,1709,
15.701,2122,
15.703,2054,
15.705,2110,
15.7069,1931,
15.709,1750,
15.711,1678,
15.7128,2009,
15.715,1690,
15.717,2113,
15.719,1635,
15.721,1704,
15.723,2099,
15.725,1963,
15.727,2124,
15.729,2034,
15.731,2003,
15.733,2095,
15.735,2052,
15.7365,2042,
15.7385,2083,
15.741,1717,
15.7425,1968,
15.7445,2081,
15.7466,2074,
15.7486,1933,
15.7505,2109,
15.752,2037,
15.754,2074,
15.756,2142,
15.758,1692,
15.7596,1957,
15.762,2024,
15.764,2083,
15.766,2054,
15.768,2145,
15.77,2025,
15.7714,1566,
15.7735,1697,
15.7755,1969,
15.7775,2065,
15.7795,2029,
15.7815,1971,
15.7835,2030,
15.7855,2086,
15.7875,1983,
15.7892,2068,
15.7911,1702,
15.793,2046,
15.795,2106,
15.797,1971,
15.799,2112,
15.8005,2028,
15.8025,1934,
15.8045,2101,
15.8065,2047,
15.8085,1816,
15.8105,2069,
15.8125,2083,
15.8145,1889,
15.8165,2134,
15.8185,2066,
15.8205,1923,
15.8225,2106,
15.8245,2051,
15.8265,1911,
15.8285,2088,
15.8306,2088,
15.832,1885,
15.834,2047,
15.836,2018,
15.838,2013,
15.84,2131,
15.842,2029,
15.844,2023,
15.846,2083,
15.848,2048,
15.85,1926,
15.8515,2035,
15.8535,2000,
15.8555,2031,
15.8575,2087,
15.8595,1993,
15.8615,2070,
15.8635,2081,
15.8655,1967,
15.8675,2230,
15.87,1674,
15.872,2016,
15.874,2032,
15.876,2170,
15.878,1661,
15.88,2018,
15.882,2080,
15.884,2043,
15.8859,1928,
15.888,2065,
15.89,2010,
15.892,1677,
15.894,2125,
15.896,2036,
15.898,2015,
15.9,2077,
15.9019,2049,
15.904,1633,
15.906,2064,
15.908,2045,
15.91,2047,
15.9115,2136,
15.9135,1994,
15.9156,2056,
15.9175,2071,
15.9195,1972,
15.9215,2201,
15.9235,1979,
15.9255,2000,
15.9276,2551,
15.9295,2661,
15.9313,2392,
15.933,2502,
15.935,2425,
15.937,2462,
15.939,2446,
15.941,2341,
15.943,2413,
15.945,2356,
15.947,2321,
15.949,2342,
15.951,2387,
15.9525,2315,
15.9545,2221,
15.9565,2303,
15.9585,2218,
15.9605,2268,
15.9626,2136,
15.9646,2260,
15.9665,1880,
15.9685,2203,
15.9705,2232,
15.972,2231,
15.974,2185,
15.976,2228,
15.9778,2202,
15.9795,1857,
15.9816,2170,
15.984,1642,
15.986,2159,
15.989,2102,
15.991,2101,
15.993,2111,
15.995,2138,
15.9966,2176,
15.9985,1713,
16.0005,2037,
16.0026,2115,
16.0045,1731,
16.0065,2105,
16.0085,2041,
16.0105,2120,
16.0125,2018,
16.0146,2053,
16.0165,2040,
16.0186,2150,
16.0205,1705,
16.0225,2075,
16.0246,2075,
16.0265,2074,
16.0285,2053,
16.0306,2060,
16.032,1701,
16.034,2081,
16.0355,1656,
16.0375,2057,
16.0396,1923,
16.0415,2118,
16.0435,1975,
16.0455,2059,
16.0476,1987,
16.0495,1699,
16.0516,1640,
16.0535,1721,
16.0556,1875,
16.0575,2037,
16.0595,2101,
16.0616,2059,
16.0635,1881,
16.0655,2121,
16.0675,2074,
16.07,1682,
16.072,1957,
16.074,2082,
16.076,1992,
16.078,2092,
16.08,1883,
16.0816,2007,
16.083,1633,
16.085,1994,
16.087,2025,
16.089,1936,
16.091,2084,
16.093,2025,
16.095,2044,
16.097,2004,
16.099,2061,
16.101,2037,
16.103,2052,
16.105,1928,
16.107,2066,
16.109,2018,
16.111,2028,
16.113,1968,
16.115,2086,
16.117,1970,
16.119,2065,
16.121,2003,
16.123,2101,
16.125,1990,
16.127,2058,
16.129,1941,
16.1309,2029,
16.1326,1962,
16.134,2025,
16.1365,1515,
16.1385,1711,
16.1405,2089,
16.1425,2029,
16.1446,1915,
16.1465,2062,
16.1485,2061,
16.1505,1726,
16.1522,1936,
16.154,1687,
16.156,2081,
16.158,1988,
16.16,2026,
16.162,1996,
16.164,2081,
16.166,1674,
16.168,2037,
16.17,2003,
16.172,2050,
16.174,2025,
16.176,2068,
16.178,1903,
16.18,2059,
16.1814,2025,
16.1835,2105,
16.1853,1915,
16.1875,2114,
16.1895,2009,
16.1912,2057,
16.193,1761,
16.195,2053,
16.197,2051,
16.199,2059,
16.201,2044,
16.2025,1998,
16.2045,2059,
16.2065,2015,
16.2085,2022,
16.2102,1926,
16.2125,1703,
16.2146,1664,
16.2165,2042,
16.2186,1977,
16.2206,1685,
16.2225,1865,
16.2245,2081,
16.2265,1949,
16.2286,2013,
16.2306,1627,
16.232,1665,
16.234,1900,
16.236,2100,
16.238,2076,
16.24,2041,
16.2415,1991,
16.2435,2025,
16.2455,2040,
16.2476,2051,
16.2495,1497,
16.2516,1675,
16.2535,1761,
16.2555,2032,
16.2576,2009,
16.2595,2022,
16.2616,2058,
16.263,1674,
16.265,2039,
16.267,1981,
16.269,2075,
16.271,1687,
16.273,2079,
16.275,2032,
16.277,2040,
16.279,1967,
16.281,2017,
16.283,1889,
16.285,2099,
16.287,1966,
16.289,2045,
16.2904,2014,
16.292,2045,
16.294,2038,
16.2953,2029,
16.2975,2077,
16.2996,1659,
16.3018,1696,
16.3039,1647,
16.3056,1676,
16.3075,1606,
16.3095,1711,
16.3116,1970,
16.3135,1681,
16.3156,1615,
16.3176,1666,
16.3192,1578,
16.3215,2092,
16.3235,1548,
16.3255,1681,
16.3275,1586,
16.3295,1699,
16.3316,1589,
16.3335,1711,
16.3356,1597,
16.337,1671,
16.339,1608,
16.341,2031,
16.343,2042,
16.345,2056,
16.347,2039,
16.349,1999,
16.3508,1731,
16.353,1708,
16.355,1525,
16.357,2011,
16.359,2042,
16.361,2021,
16.363,2026,
16.365,2003,
16.367,2033,
16.369,2039,
16.371,2042,
16.373,2000,
16.375,2059,
16.377,1943,
16.379,2023,
16.381,1962,
16.383,1705,
16.385,2020,
16.387,1716,
16.389,1995,
16.391,2047,
16.393,2014,
16.395,2058,
16.3965,1625,
16.3986,1668,
16.4005,1640,
16.4026,1668,
16.4045,1603,
16.4065,1710,
16.4086,1602,
16.4106,1668,
16.4119,1613,
16.4133,2050,
16.4156,1696,
16.4177,2056,
16.4193,2040,
16.4216,1960,
16.4236,1916,
16.4256,2021,
16.4276,1665,
16.4292,1673,
16.4306,2079,
16.432,1619,
16.4336,1679,
16.4356,1695,
16.4376,1657,
16.4396,1676,
16.4416,1652,
16.443,1694,
16.445,1551,
16.4463,1688,
16.448,2088,
16.4496,1647,
16.4513,1623,
16.453,1912,
16.4549,1712,
16.4565,2075,
16.4585,1691,
16.4605,1581,
16.4626,1701,
16.4645,1721,
16.4665,1703,
16.4685,2033,
16.4705,1679,
16.4726,1760,
16.4746,1694,
16.4766,1677,
16.4786,2062,
16.4805,1718,
16.4825,1695,
16.4845,1716,
16.4865,1705,
16.4885,1709,
16.4905,1705,
16.492,1682,
16.4941,1620,
16.496,1683,
16.498,1663,
16.5,2030,
16.502,1839,
16.504,1710,
16.5066,1977,
16.5085,1698,
16.5105,1659,
16.512,1677,
16.514,1988,
16.516,2069,
16.518,1866,
16.52,2050,
16.522,1995,
16.5236,2031,
16.526,1908,
16.528,1724,
16.53,1625,
16.532,1666,
16.534,1953,
16.536,2047,
16.538,1657,
16.54,2077,
16.5415,1854,
16.5436,1669,
16.5456,1776,
16.5475,1691,
16.5496,1659,
16.5516,1694,
16.5536,1715,
16.555,1617,
16.5566,1718,
16.5585,1615,
16.5605,1684,
16.562,1569,
16.564,1787,
16.566,1546,
16.568,1686,
16.57,1767,
16.572,1674,
16.574,1509,
16.576,1684,
16.578,2052,
16.58,1689,
16.5816,1520,
16.5835,1655,
16.5852,1693,
16.587,1986,
16.589,1695,
16.591,1535,
16.593,1688,
16.595,2006,
16.597,1665,
16.599,1578,
16.6008,1722,
16.603,1678,
16.605,1666,
16.607,1597,
16.609,1672,
16.611,2065,
16.613,1727,
16.6145,1500,
16.6166,1573,
16.6186,1716,
16.6206,1683,
16.6226,1605,
16.6246,1700,
16.6265,1735,
16.6286,1677,
16.6306,1726,
16.632,1650,
16.6346,2080,
16.6365,1751,
16.6386,1690,
16.6405,1670,
16.6425,1733,
16.6446,1659,
16.6465,1670,
16.6486,1647,
16.6506,1715,
16.6526,1668,
16.6546,1718,
16.6565,1669,
16.6585,1670,
16.6606,1660,
16.6625,1685,
16.6641,1635,
16.666,1681,
16.6683,1987,
16.67,2033,
16.672,1566,
16.674,1719,
16.676,1999,
16.678,2055,
16.68,1592,
16.6816,1701,
16.6836,1714,
16.6856,1722,
16.687,1516,
16.689,1637,
16.691,1713,
16.693,1710,
16.695,1663,
16.697,1642,
16.699,1687,
16.701,1655,
16.7024,1700,
16.7046,1958,
16.7066,1678,
16.7086,1580,
16.7106,1704,
16.7126,1583,
16.7146,1689,
16.7166,1579,
16.719,2118,
16.721,1594,
16.723,1704,
16.725,1672,
16.727,1680,
16.729,1599,
16.731,1657,
16.733,1636,
16.735,1690,
16.737,1538,
16.739,1680,
16.741,1960,
16.743,1663,
16.745,1568,
16.747,1716,
16.749,1591,
16.751,1674,
16.7536,1605,
16.7556,1693,
16.7576,1659,
16.7595,1686,
16.7616,1855,
16.7636,1679,
16.7656,1675,
16.768,2020,
16.77,1635,
16.772,1642,
16.774,1659,
16.7756,1687,
16.7776,1600,
16.7796,1692,
16.7816,1615,
16.784,2052,
16.7856,1649,
16.787,1727,
16.789,1623,
16.791,1673,
16.793,1524,
16.795,1712,
16.797,1720,
16.799,1697,
16.801,1863,
16.8029,2322,
16.8049,2307,
16.807,2150,
16.809,2142,
16.811,2118,
16.813,2109,
16.8145,2084,
16.8166,2063,
16.8186,1964,
16.8206,2333,
16.8226,1986,
16.8246,1943,
16.8266,1950,
16.8286,1918,
16.8306,1958,
16.8326,1896,
16.8346,2161,
16.8363,1901,
16.8386,2193,
16.8406,1869,
16.8426,1873,
16.8446,1844,
16.8466,1861,
16.848,1834,
16.85,1743,
16.852,1845,
16.854,1840,
16.856,1783,
16.858,1813,
16.86,1808,
16.862,1767,
16.8636,1798,
16.8656,1800,
16.868,1712,
16.87,2096,
16.872,1764,
16.874,1655,
16.876,1775,
16.878,1785,
16.8798,1688,
16.882,1733,
16.884,1734,
16.886,1650,
16.888,1757,
16.89,1735,
16.892,1693,
16.894,1734,
16.896,1744,
16.898,1621,
16.9,1749,
16.902,1752,
16.904,1627,
16.906,1721,
16.908,1722,
16.9096,1556,
16.9113,1693,
16.9133,1720,
16.9156,2053,
16.9176,1707,
16.9196,1695,
16.9216,1587,
16.9236,1982,
16.9256,1739,
16.9276,1727,
16.9293,2004,
16.9313,2031,
16.9336,1738,
16.9356,1992,
16.9376,2028,
16.9392,2020,
16.941,1978,
16.943,1708,
16.945,1691,
16.947,1517,
16.949,1683,
16.951,1698,
16.9526,1686,
16.9546,1651,
16.9566,1702,
16.9586,1692,
16.9607,1592,
16.9626,2060,
16.9646,2027,
16.9666,1969,
16.9686,1708,
16.9706,1706,
16.9726,1568,
16.9746,1688,
16.9766,2038,
16.9786,1627,
16.9806,2014,
16.9826,1698,
16.9846,1523,
16.9866,1676,
16.9886,1707,
16.9906,1746,
16.9926,1684,
16.9946,1686,
16.9966,2002,
16.9986,1953,
17.0006,2074,
17.0026,1716,
17.0046,1650,
17.0066,2019,
17.008,1706,
17.0094,1936,
17.0112,1685,
17.0136,2024,
17.015,1723,
17.017,1660,
17.019,1722,
17.021,1694,
17.023,1544,
17.0247,1703,
17.027,2030,
17.029,1606,
17.031,1684,
17.033,1681,
17.035,1517,
17.037,2012,
17.039,1718,
17.041,1724,
17.043,1696,
17.045,1691,
17.047,1608,
17.049,1679,
17.051,1696,
17.0526,1715,
17.0546,1616,
17.0566,2040,
17.0586,1704,
17.0606,1526,
17.0626,1690,
17.0646,2041,
17.0666,1983,
17.0684,1681,
17.0706,1687,
17.0726,1586,
17.0746,1672,
17.0766,1713,
17.0786,1717,
17.0806,1994,
17.0822,1675,
17.084,2017,
17.086,1589,
17.088,1709,
17.09,1675,
17.092,1612,
17.094,1698,
17.096,1697,
17.098,1529,
17.1,1995,
17.1016,1699,
17.1036,1641,
17.1056,1946,
17.1076,1695,
17.1096,1685,
17.1116,1602,
17.1136,1747,
17.115,1707,
17.117,1639,
17.119,1697,
17.121,1691,
17.123,1553,
17.125,1689,
17.127,1692,
17.129,1735,
17.1309,1677,
17.1326,1707,
17.1348,1574,
17.137,1659,
17.139,1704,
17.141,1748,
17.143,1648,
17.145,1690,
17.147,1694,
17.149,1594,
17.151,2031,
17.1536,1713,
17.1556,1959,
17.1576,2019,
17.1596,1711,
17.1616,1590,
17.1636,2022,
17.165,2030,
17.167,1687,
17.169,2013,
17.171,2055,
17.173,1572,
17.175,1677,
17.177,1695,
17.179,1754,
17.1806,1657,
17.1826,2027,
17.185,1994,
17.187,1601,
17.1886,1732,
17.1906,2054,
17.1926,1997,
17.1946,2012,
17.1966,2011,
17.1978,1907,
17.2,1674,
17.2021,2017,
17.204,1994,
17.206,1647,
17.208,1718,
17.21,1698,
17.2119,1591,
17.214,1745,
17.216,1722,
17.218,1606,
17.22,2008,
17.222,1680,
17.224,1546,
17.226,1699,
17.228,1712,
17.2294,1612,
17.2316,1664,
17.234,2022,
17.236,1619,
17.238,2010,
17.24,1694,
17.242,1718,
17.244,1674,
17.246,1732,
17.248,1701,
17.25,1951,
17.252,1694,
17.254,1726,
17.256,1938,
17.2578,1686,
17.26,1681,
17.262,1531,
17.264,2035,
17.2656,2047,
17.2676,2027,
17.2696,2004,
17.2716,2029,
17.2736,1925,
17.2756,1680,
17.2776,2024,
17.2796,2005,
17.2813,1978,
17.2836,1716,
17.2856,2001,
17.2876,1967,
17.2896,2013,
17.2916,2046,
17.2936,1943,
17.2956,2012,
17.2976,2005,
17.2996,1882,
17.3021,2042,
17.3038,2038,
17.306,1637,
17.308,1693,
17.31,1706,
17.312,1578,
17.314,2011,
17.316,2031,
17.318,1631,
17.3198,1689,
17.322,1707,
17.324,1566,
17.326,1692,
17.328,1697,
17.33,1749,
17.3316,1657,
17.3336,2027,
17.3356,1999,
17.3376,1876,
17.3396,2041,
17.3416,2080,
17.3436,1995,
17.3456,2019,
17.3476,2005,
17.3496,1899,
17.3516,1699,
17.353,2037,
17.355,2010,
17.357,1661,
17.359,1715,
17.361,1697,
17.363,1594,
17.3646,1710,
17.3666,2031,
17.3687,1979,
17.3706,1682,
17.3726,2012,
17.3746,1900,
17.3766,1991,
17.3786,2054,
17.3806,2021,
17.3826,1991,
17.385,1693,
17.387,1609,
17.389,1683,
17.391,1693,
17.393,1725,
17.395,1688,
17.397,1721,
17.399,1703,
17.401,1611,
17.4026,1708,
17.4046,2034,
17.4066,1938,
17.4086,1991,
17.4106,2008,
17.4126,1859,
17.4146,2011,
17.4166,2061,
17.4186,2046,
17.4206,2008,
17.4226,2024,
17.4246,1919,
17.4266,2000,
17.4286,2011,
17.4306,2004,
17.432,1968,
17.434,2036,
17.4359,2026,
17.438,1557,
17.44,2005,
17.442,1714,
17.444,1655,
17.446,1984,
17.4479,2014,
17.45,1902,
17.4516,1703,
17.4536,2072,
17.4556,2012,
17.4576,1964,
17.4596,2019,
17.4616,2011,
17.4636,1937,
17.4656,2020,
17.4676,2039,
17.4696,1948,
17.4716,2025,
17.4736,2033,
17.4756,1860,
17.4776,2000,
17.4796,2024,
17.4816,1968,
17.4836,1969,
17.4856,2006,
17.4876,1896,
17.4896,1977,
17.4916,2072,
17.4936,2017,
17.4956,2001,
17.4976,2033,
17.4996,2027,
17.502,2008,
17.504,2014,
17.506,2000,
17.508,1969,
17.51,2049,
17.512,1701,
17.514,1949,
17.516,2030,
17.518,2050,
17.52,1942,
17.522,2021,
17.524,2003,
17.526,1886,
17.528,1709,
17.53,2019,
17.532,1990,
17.534,2009,
17.5366,2019,
17.5386,1943,
17.5406,2018,
17.5426,2045,
17.5446,1956,
17.5466,2010,
17.5486,2046,
17.5506,1888,
17.5522,1982,
17.554,1693,
17.556,2027,
17.558,1942,
17.56,2020,
17.562,1687,
17.564,1902,
17.566,2040,
17.568,2056,
17.57,1983,
17.572,2014,
17.574,2015,
17.576,1576,
17.578,1998,
17.58,2042,
17.582,2016,
17.584,2011,
17.586,1694,
17.588,1879,
17.59,1984,
17.592,2034,
17.594,1741,
17.596,1960,
17.598,2013,
17.6,1997,
17.602,1911,
17.604,2051,
17.606,2031,
17.608,1647,
17.61,1692,
17.612,1699,
17.614,1938,
17.616,2024,
17.6181,2037,
17.62,1958,
17.622,2011,
17.624,2047,
17.6256,1901,
17.6276,1956,
17.629,2029,
17.631,2047,
17.633,1929,
17.6346,2008,
17.6366,2015,
17.6386,1902,
17.6406,1985,
17.6426,2069,
17.6446,2015,
17.6466,1995,
17.6483,2034,
17.65,1726,
17.652,1927,
17.654,2011,
17.656,2031,
17.658,1978,
17.66,2021,
17.662,2035,
17.664,1846,
17.666,2000,
17.668,2037,
17.67,2043,
17.672,1954,
17.674,2001,
17.676,2173,
17.678,2519,
17.68,2477,
17.682,2451,
17.684,2376,
17.686,2386,
17.688,2355,
17.69,2387,
17.692,2299,
17.6943,2317,
17.696,2248,
17.698,2325,
17.7,2213,
17.702,2211,
17.7036,2195,
17.7056,2203,
17.7076,2169,
17.7096,2176,
17.7116,1959,
17.713,2149,
17.7146,2164,
17.7166,1890,
17.7186,2085,
17.7206,2117,
17.7226,2112,
17.7246,1861,
17.7266,2115,
17.7286,2038,
17.7306,2072,
17.7326,2097,
17.7346,2102,
17.7366,2088,
17.7386,2090,
17.7406,2029,
17.743,1816,
17.7446,2074,
17.7466,2080,
17.7486,2054,
17.7506,1981,
17.7526,1990,
17.7546,2021,
17.7566,2028,
17.758,2034,
17.76,2049,
17.762,2027,
17.764,1979,
17.766,1977,
17.768,2009,
17.77,2045,
17.772,2048,
17.7746,2029,
17.7766,1907,
17.7786,1967,
17.7806,1987,
17.7826,1995,
17.7846,2016,
17.7866,2025,
17.789,2002,
17.791,1922,
17.793,1949,
17.795,1962,
17.797,2021,
17.799,2006,
17.801,1994,
17.803,1639,
17.8047,1874,
17.807,1723,
17.809,1994,
17.811,2020,
17.813,2035,
17.815,2013,
17.817,1991,
17.8186,1952,
17.8206,1725,
17.8226,1991,
17.8246,2008,
17.8266,2007,
17.8286,1987,
17.8306,1918,
17.832,1898,
17.834,1951,
17.836,1973,
17.838,1967,
17.84,1983,
17.842,2005,
17.844,1970,
17.846,1911,
17.8479,1938,
17.8496,1957,
17.8516,1754,
17.853,1753,
17.855,2033,
17.857,2000,
17.859,1895,
17.861,1887,
17.863,1944,
17.865,1969,
17.867,1991,
17.869,2016,
17.871,2010,
17.873,1971,
17.875,1891,
17.877,1919,
17.879,1942,
17.881,2002,
17.8826,1974,
17.8846,1995,
17.8865,1965,
17.8886,1852,
17.8906,1690,
17.8926,1955,
17.8946,1995,
17.8966,1775,
17.8986,1753,
17.9006,1753,
17.9021,1961,
17.904,1709,
17.906,1952,
17.908,1988,
17.91,2020,
17.9119,1992,
17.914,1972,
17.9156,1881,
17.9176,1894,
17.9196,1950,
17.9216,1730,
17.9236,1972,
17.9256,1999,
17.9274,1990,
17.9296,1956,
17.9317,1895,
17.9336,1715,
17.9356,1958,
17.9376,2004,
17.9396,1753,
17.9416,2012,
17.9436,1973,
17.9456,1862,
17.9473,1969,
17.949,1966,
17.9516,1983,
17.9536,1999,
17.9556,2004,
17.9576,1979,
17.9596,1897,
17.9616,1906,
17.9636,1683,
17.9656,1982,
17.968,1747,
17.97,1987,
17.9716,1965,
17.9736,1857,
17.9756,1890,
17.9776,1950,
17.9796,1993,
17.9813,2024,
17.9836,2019,
17.9856,1758,
17.9876,1666,
17.9896,1938,
17.9916,1960,
17.9936,1991,
17.9956,1764,
17.9976,1751,
17.9996,1750,
18.0016,1607,
18.0036,1690,
18.0056,1723,
18.0076,1743,
18.0096,1737,
18.0116,2016,
18.0136,1746,
18.015,1731,
18.017,1895,
18.0186,1929,
18.0206,1720,
18.0226,1995,
18.0246,2018,
18.0266,2011,
18.0286,1976,
18.0306,1601,
18.0326,1939,
18.0346,1726,
18.0366,1737,
18.039,2002,
18.041,2031,
18.043,1966,
18.045,1895,
18.047,1906,
18.049,1896,
18.051,1740,
18.0529,1733,
18.055,1993,
18.057,1956,
18.059,1861,
18.061,1894,
18.063,1939,
18.065,1990,
18.0666,2023,
18.0684,1762,
18.0706,2005,
18.0726,1674,
18.0746,1705,
18.0766,1945,
18.0786,2003,
18.0806,1742,
18.0826,1752,
18.0846,1748,
18.0866,1606,
18.0886,1623,
18.0906,1712,
18.0926,1725,
18.0946,1738,
18.0967,1740,
18.0986,1748,
18.1006,1721,
18.1026,1628,
18.105,1925,
18.107,1973,
18.109,2011,
18.111,2033,
18.113,1754,
18.115,1890,
18.117,1621,
18.119,1943,
18.121,1963,
18.123,1776,
18.125,2011,
18.127,1985,
18.1286,1965,
18.1306,1625,
18.1326,1687,
18.1346,1698,
18.1366,1730,
18.139,1752,
18.141,1743,
18.143,1960,
18.145,1849,
18.147,1931,
18.149,1735,
18.151,1765,
18.1526,1771,
18.1546,1758,
18.1566,1755,
18.1586,1973,
18.1606,1951,
18.1626,1962,
18.1646,1742,
18.1666,1750,
18.169,1756,
18.171,1966,
18.173,1879,
18.175,1944,
18.177,1966,
18.179,1970,
18.181,1980,
18.183,2008,
18.185,1949,
18.1866,1632,
18.1886,1685,
18.1906,1711,
18.1926,1741,
18.1946,2013,
18.1966,1760,
18.1986,1754,
18.2006,1607,
18.2026,1677,
18.2046,1724,
18.2066,1746,
18.2086,1744,
18.21,1757,
18.212,2006,
18.214,1750,
18.216,1889,
18.218,1925,
18.22,1926,
18.222,1742,
18.224,1983,
18.2255,1739,
18.2276,1740,
18.2296,1582,
18.231,1684,
18.233,1931,
18.235,1989,
18.237,2019,
18.239,2025,
18.241,2002,
18.243,1985,
18.2446,1703,
18.2466,1709,
18.2486,1737,
18.2506,1735,
18.2526,1756,
18.255,1986,
18.257,1886,
18.259,1643,
18.261,1947,
18.263,1967,
18.265,1977,
18.267,2009,
18.269,1996,
18.271,1939,
18.273,1926,
18.2746,1697,
18.2766,1725,
18.2786,1756,
18.2806,1766,
18.2826,1755,
18.284,1652,
18.286,1601,
18.288,1706,
18.29,1728,
18.292,1745,
18.294,1757,
18.296,1720,
18.298,1763,
18.3,1641,
18.302,1674,
18.304,1680,
18.306,1723,
18.308,1741,
18.31,1746,
18.3116,1733,
18.3136,1632,
18.3156,1585,
18.3176,1711,
18.3193,1726,
18.3216,2010,
18.3236,1764,
18.3256,1764,
18.3276,1747,
18.3296,1665,
18.3316,1719,
18.3336,1743,
18.3359,2004,
18.338,1997,
18.34,1762,
18.342,1606,
18.344,1622,
18.346,1712,
18.348,1736,
18.35,1738,
18.3527,2015,
18.3546,1746,
18.3566,1726,
18.3586,1678,
18.3606,1705,
18.3626,1741,
18.3646,1765,
18.3666,1757,
18.369,1983,
18.371,1606,
18.3726,1695,
18.3742,1719,
18.376,1974,
18.378,1749,
18.38,1754,
18.382,1755,
18.384,1744,
18.386,1657,
18.388,1685,
18.39,1691,
18.392,1732,
18.394,1724,
18.396,1751,
18.3979,1663,
18.4,1594,
18.402,1693,
18.4036,1723,
18.4056,1755,
18.4076,1771,
18.4096,1764,
18.4116,1760,
18.4136,1668,
18.415,1709,
18.417,1716,
18.419,1738,
18.421,1747,
18.423,1754,
18.425,1747,
18.427,1627,
18.429,1615,
18.4308,1712,
18.432,1957,
18.434,1731,
18.436,1734,
18.438,1748,
18.44,1744,
18.442,1646,
18.444,1910,
18.446,1708,
18.448,1745,
18.45,1753,
18.4516,1755,
18.4536,1755,
18.4556,1619,
18.4576,1618,
18.459,1722,
18.461,1969,
18.463,1742,
18.4646,1747,
18.4666,2007,
18.4682,1746,
18.47,1921,
18.472,1666,
18.474,1681,
18.476,1712,
18.4776,1738,
18.4796,1741,
18.4816,1746,
18.4836,1893,
18.486,1842,
18.488,1710,
18.49,1748,
18.492,1770,
18.494,1765,
18.496,1762,
18.498,1752,
18.5,1701,
18.5021,1708,
18.5039,1734,
18.506,1756,
18.508,1753,
18.51,1759,
18.512,1630,
18.5139,1614,
18.516,1712,
18.518,1725,
18.52,1736,
18.522,1738,
18.524,1747,
18.526,1732,
18.528,1638,
18.53,1700,
18.532,1721,
18.534,1755,
18.5361,1758,
18.538,1752,
18.54,1653,
18.542,1607,
18.544,1725,
18.546,1724,
18.5476,1749,
18.5496,1999,
18.5516,2320,
18.553,2487,
18.555,2525,
18.557,2489,
18.559,2335,
18.561,2340,
18.563,2325,
18.5646,2217,
18.5666,2188,
18.5683,2227,
18.5706,2241,
18.572,2240,
18.574,2243,
18.576,2234,
18.578,2219,
18.58,2198,
18.5816,2150,
18.5836,2131,
18.586,2095,
18.588,2051,
18.59,2013,
18.592,1998,
18.594,2000,
18.596,1999,
18.598,1985,
18.6,1975,
18.6023,1960,
18.6046,1959,
18.6066,1967,
18.6086,1981,
18.6106,1987,
18.6126,1965,
18.6146,1975,
18.6166,1989,
18.6186,1985,
18.6206,1996,
18.6226,2012,
18.6246,2010,
18.6266,2028,
18.6286,2026,
18.6306,2039,
18.6326,2044,
18.635,2054,
18.637,2050,
18.639,2056,
18.641,2058,
18.643,2065,
18.645,2062,
18.647,2026,
18.649,2056,
18.651,2038,
18.6526,2038,
18.6546,2028,
18.6566,2030,
18.6586,2047,
18.6606,1998,
18.6626,2022,
18.6643,2021,
18.6666,2018,
18.6686,2018,
18.6706,2007,
18.6726,2030,
18.6746,2026,
18.6766,2030,
18.6786,2026,
18.6806,2025,
18.6826,2029,
18.685,2028,
18.687,2030,
18.689,2026,
18.6906,2022,
18.6926,2021,
18.6946,2025,
18.6966,2027,
18.698,2029,
18.7,2026,
18.7026,2027,
18.705,2021,
18.707,2029,
18.709,2024,
18.711,2027,
18.713,2023,
18.7145,2026,
18.7166,2023,
18.7187,2040,
18.7206,2027,
18.7226,2025,
18.7246,2027,
18.7266,2028,
18.7286,2023,
18.7306,2029,
18.7326,2021,
18.7346,2021,
18.7366,2026,
18.7386,2024,
18.7406,2023,
18.7426,2028,
18.7446,2030,
18.7466,2026,
18.7486,2028,
